transaction_id,timestamp,room,severity,anomaly_score,violated_count,applicable_count,top_violated_rule
13562,2018-07-28 17:08:00,A12,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13567,2018-07-28 17:08:00,A23,HIGH,1.0000,1,1,"[OO_WARM & TEMP_NORMAL & TEMP_STABLE] -> [HEATER_OFF] (conf=0.921, sup=0.110)"
13570,2018-07-28 17:08:10,A12,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13575,2018-07-28 17:08:10,A23,HIGH,1.0000,1,1,"[OO_WARM & TEMP_NORMAL & TEMP_STABLE] -> [HEATER_OFF] (conf=0.921, sup=0.110)"
13579,2018-07-28 17:08:20,A12,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13580,2018-07-28 17:08:20,A12,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13589,2018-07-28 17:08:20,A23,HIGH,1.0000,1,1,"[OO_WARM & TEMP_NORMAL & TEMP_STABLE] -> [HEATER_OFF] (conf=0.921, sup=0.110)"
13590,2018-07-28 17:08:20,A23,HIGH,1.0000,1,1,"[OO_WARM & TEMP_NORMAL & TEMP_STABLE] -> [HEATER_OFF] (conf=0.921, sup=0.110)"
13594,2018-07-28 17:08:30,A12,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13599,2018-07-28 17:08:30,A23,HIGH,1.0000,1,1,"[OO_WARM & TEMP_NORMAL & TEMP_STABLE] -> [HEATER_OFF] (conf=0.921, sup=0.110)"
13602,2018-07-28 17:08:40,A12,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13607,2018-07-28 17:08:40,A23,HIGH,1.0000,1,1,"[OO_WARM & TEMP_NORMAL & TEMP_STABLE] -> [HEATER_OFF] (conf=0.921, sup=0.110)"
13611,2018-07-28 17:08:50,A12,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13612,2018-07-28 17:08:50,A12,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13621,2018-07-28 17:08:50,A23,HIGH,1.0000,1,1,"[OO_WARM & TEMP_NORMAL & TEMP_STABLE] -> [HEATER_OFF] (conf=0.921, sup=0.110)"
13622,2018-07-28 17:08:50,A23,HIGH,1.0000,1,1,"[OO_WARM & TEMP_NORMAL & TEMP_STABLE] -> [HEATER_OFF] (conf=0.921, sup=0.110)"
13626,2018-07-28 17:09:00,A12,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13631,2018-07-28 17:09:00,A23,HIGH,1.0000,1,1,"[OO_WARM & TEMP_NORMAL & TEMP_STABLE] -> [HEATER_OFF] (conf=0.921, sup=0.110)"
13634,2018-07-28 17:09:10,A12,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13639,2018-07-28 17:09:10,A23,HIGH,1.0000,1,1,"[OO_WARM & TEMP_NORMAL & TEMP_STABLE] -> [HEATER_OFF] (conf=0.921, sup=0.110)"
13643,2018-07-28 17:09:20,A12,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13644,2018-07-28 17:09:20,A12,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13653,2018-07-28 17:09:20,A23,HIGH,1.0000,1,1,"[OO_WARM & TEMP_NORMAL & TEMP_STABLE] -> [HEATER_OFF] (conf=0.921, sup=0.110)"
13654,2018-07-28 17:09:20,A23,HIGH,1.0000,2,2,"[ACT_INCREASING & AT_SETPOINT & HEATER_ON & OO_WARM] -> [TEMP_HOT & TEMP_STABLE] (conf=0.932, sup=0.111)"
13658,2018-07-28 17:09:30,A12,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13663,2018-07-28 17:09:30,A23,HIGH,1.0000,1,1,"[OO_WARM & TEMP_NORMAL & TEMP_STABLE] -> [HEATER_OFF] (conf=0.921, sup=0.110)"
13666,2018-07-28 17:09:40,A12,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13671,2018-07-28 17:09:40,A23,HIGH,1.0000,1,1,"[OO_WARM & TEMP_NORMAL & TEMP_STABLE] -> [HEATER_OFF] (conf=0.921, sup=0.110)"
13675,2018-07-28 17:09:50,A12,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13676,2018-07-28 17:09:50,A12,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13682,2018-07-28 17:09:50,A21,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13685,2018-07-28 17:09:50,A23,HIGH,1.0000,1,1,"[OO_WARM & TEMP_NORMAL & TEMP_STABLE] -> [HEATER_OFF] (conf=0.921, sup=0.110)"
13686,2018-07-28 17:09:50,A23,HIGH,1.0000,2,2,"[ACT_INCREASING & AT_SETPOINT & HEATER_ON & OO_WARM] -> [TEMP_HOT & TEMP_STABLE] (conf=0.932, sup=0.111)"
13690,2018-07-28 17:10:00,A12,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13693,2018-07-28 17:10:00,A21,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13695,2018-07-28 17:10:00,A23,HIGH,1.0000,2,2,"[ACT_INCREASING & AT_SETPOINT & HEATER_ON & OO_WARM] -> [TEMP_HOT & TEMP_STABLE] (conf=0.932, sup=0.111)"
13698,2018-07-28 17:10:10,A12,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13701,2018-07-28 17:10:10,A21,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13703,2018-07-28 17:10:10,A23,HIGH,1.0000,2,2,"[ACT_INCREASING & AT_SETPOINT & HEATER_ON & OO_WARM] -> [TEMP_HOT & TEMP_STABLE] (conf=0.932, sup=0.111)"
13707,2018-07-28 17:10:20,A12,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13708,2018-07-28 17:10:20,A12,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13713,2018-07-28 17:10:20,A21,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13714,2018-07-28 17:10:20,A21,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13717,2018-07-28 17:10:20,A23,HIGH,1.0000,2,2,"[ACT_INCREASING & AT_SETPOINT & HEATER_ON & OO_WARM] -> [TEMP_HOT & TEMP_STABLE] (conf=0.932, sup=0.111)"
13718,2018-07-28 17:10:20,A23,HIGH,1.0000,2,2,"[ACT_INCREASING & AT_SETPOINT & HEATER_ON & OO_WARM] -> [TEMP_HOT & TEMP_STABLE] (conf=0.932, sup=0.111)"
13722,2018-07-28 17:10:30,A12,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13725,2018-07-28 17:10:30,A21,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13727,2018-07-28 17:10:30,A23,HIGH,1.0000,1,1,"[OO_WARM & TEMP_NORMAL & TEMP_STABLE] -> [HEATER_OFF] (conf=0.921, sup=0.110)"
13730,2018-07-28 17:10:40,A12,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13733,2018-07-28 17:10:40,A21,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13735,2018-07-28 17:10:40,A23,HIGH,1.0000,2,2,"[ACT_INCREASING & AT_SETPOINT & HEATER_ON & OO_WARM] -> [TEMP_HOT & TEMP_STABLE] (conf=0.932, sup=0.111)"
13739,2018-07-28 17:10:50,A12,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13740,2018-07-28 17:10:50,A12,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13741,2018-07-28 17:10:50,A13,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13742,2018-07-28 17:10:50,A13,HIGH,1.0000,3,3,"[TEMP_COLD & TEMP_STABLE] -> [HEATER_OFF] (conf=0.983, sup=0.223)"
13745,2018-07-28 17:10:50,A21,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13746,2018-07-28 17:10:50,A21,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13749,2018-07-28 17:10:50,A23,HIGH,1.0000,1,1,"[OO_WARM & TEMP_NORMAL & TEMP_STABLE] -> [HEATER_OFF] (conf=0.921, sup=0.110)"
13750,2018-07-28 17:10:50,A23,HIGH,1.0000,1,1,"[OO_WARM & TEMP_NORMAL & TEMP_STABLE] -> [HEATER_OFF] (conf=0.921, sup=0.110)"
13752,2018-07-28 17:10:50,A24,HIGH,1.0000,3,3,"[TEMP_COLD & TEMP_STABLE] -> [HEATER_OFF] (conf=0.983, sup=0.223)"
13754,2018-07-28 17:11:00,A12,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13755,2018-07-28 17:11:00,A13,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13757,2018-07-28 17:11:00,A21,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13759,2018-07-28 17:11:00,A23,HIGH,1.0000,1,1,"[OO_WARM & TEMP_NORMAL & TEMP_STABLE] -> [HEATER_OFF] (conf=0.921, sup=0.110)"
13760,2018-07-28 17:11:00,A24,HIGH,1.0000,3,3,"[TEMP_COLD & TEMP_STABLE] -> [HEATER_OFF] (conf=0.983, sup=0.223)"
13762,2018-07-28 17:11:10,A12,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13763,2018-07-28 17:11:10,A13,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13765,2018-07-28 17:11:10,A21,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13768,2018-07-28 17:11:10,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13771,2018-07-28 17:11:20,A12,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13772,2018-07-28 17:11:20,A12,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13773,2018-07-28 17:11:20,A13,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13774,2018-07-28 17:11:20,A13,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13777,2018-07-28 17:11:20,A21,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13778,2018-07-28 17:11:20,A21,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13782,2018-07-28 17:11:20,A23,HIGH,1.0000,1,1,"[OO_WARM & TEMP_NORMAL & TEMP_STABLE] -> [HEATER_OFF] (conf=0.921, sup=0.110)"
13783,2018-07-28 17:11:20,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13784,2018-07-28 17:11:20,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13786,2018-07-28 17:11:30,A12,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13787,2018-07-28 17:11:30,A13,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13789,2018-07-28 17:11:30,A21,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13791,2018-07-28 17:11:30,A23,HIGH,1.0000,1,1,"[OO_WARM & TEMP_NORMAL & TEMP_STABLE] -> [HEATER_OFF] (conf=0.921, sup=0.110)"
13792,2018-07-28 17:11:30,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13794,2018-07-28 17:11:40,A12,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13795,2018-07-28 17:11:40,A13,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13797,2018-07-28 17:11:40,A21,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13800,2018-07-28 17:11:40,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13803,2018-07-28 17:11:50,A12,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13804,2018-07-28 17:11:50,A12,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13805,2018-07-28 17:11:50,A13,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13806,2018-07-28 17:11:50,A13,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13809,2018-07-28 17:11:50,A21,HIGH,1.0000,3,3,"[TEMP_COLD & TEMP_STABLE] -> [HEATER_OFF] (conf=0.983, sup=0.223)"
13810,2018-07-28 17:11:50,A21,HIGH,1.0000,3,3,"[TEMP_COLD & TEMP_STABLE] -> [HEATER_OFF] (conf=0.983, sup=0.223)"
13815,2018-07-28 17:11:50,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13816,2018-07-28 17:11:50,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13818,2018-07-28 17:12:00,A12,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13819,2018-07-28 17:12:00,A13,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13821,2018-07-28 17:12:00,A21,HIGH,1.0000,3,3,"[TEMP_COLD & TEMP_STABLE] -> [HEATER_OFF] (conf=0.983, sup=0.223)"
13824,2018-07-28 17:12:00,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13826,2018-07-28 17:12:10,A12,LOW,0.3309,1,3,"[TEMP_COLD & TEMP_STABLE] -> [AT_SETPOINT & HEATER_OFF] (conf=0.964, sup=0.219)"
13827,2018-07-28 17:12:10,A13,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13829,2018-07-28 17:12:10,A21,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13832,2018-07-28 17:12:10,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13837,2018-07-28 17:12:20,A13,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13838,2018-07-28 17:12:20,A13,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13841,2018-07-28 17:12:20,A21,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13842,2018-07-28 17:12:20,A21,HIGH,1.0000,3,3,"[TEMP_COLD & TEMP_STABLE] -> [HEATER_OFF] (conf=0.983, sup=0.223)"
13847,2018-07-28 17:12:20,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13848,2018-07-28 17:12:20,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13851,2018-07-28 17:12:30,A13,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13853,2018-07-28 17:12:30,A21,HIGH,1.0000,3,3,"[TEMP_COLD & TEMP_STABLE] -> [HEATER_OFF] (conf=0.983, sup=0.223)"
13856,2018-07-28 17:12:30,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13859,2018-07-28 17:12:40,A13,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13861,2018-07-28 17:12:40,A21,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13864,2018-07-28 17:12:40,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13869,2018-07-28 17:12:50,A13,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13870,2018-07-28 17:12:50,A13,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13873,2018-07-28 17:12:50,A21,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13874,2018-07-28 17:12:50,A21,HIGH,1.0000,3,3,"[TEMP_COLD & TEMP_STABLE] -> [HEATER_OFF] (conf=0.983, sup=0.223)"
13879,2018-07-28 17:12:50,A24,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13883,2018-07-28 17:13:00,A13,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13885,2018-07-28 17:13:00,A21,HIGH,1.0000,3,3,"[TEMP_COLD & TEMP_STABLE] -> [HEATER_OFF] (conf=0.983, sup=0.223)"
13891,2018-07-28 17:13:10,A13,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13893,2018-07-28 17:13:10,A21,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13901,2018-07-28 17:13:20,A13,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13902,2018-07-28 17:13:20,A13,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13905,2018-07-28 17:13:20,A21,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13906,2018-07-28 17:13:20,A21,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13917,2018-07-28 17:13:30,A21,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13925,2018-07-28 17:13:40,A21,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13937,2018-07-28 17:13:50,A21,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13938,2018-07-28 17:13:50,A21,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13949,2018-07-28 17:14:00,A21,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13957,2018-07-28 17:14:10,A21,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13969,2018-07-28 17:14:20,A21,HIGH,1.0000,1,1,"[TEMP_COLD] -> [HEATER_OFF & TEMP_STABLE] (conf=0.928, sup=0.223)"
13970,2018-07-28 17:14:20,A21,HIGH,1.0000,4,4,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF] (conf=0.983, sup=0.220)"
13981,2018-07-28 17:14:30,A21,HIGH,1.0000,4,4,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF] (conf=0.983, sup=0.220)"
13989,2018-07-28 17:14:40,A21,HIGH,1.0000,4,4,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF] (conf=0.983, sup=0.220)"
14001,2018-07-28 17:14:50,A21,HIGH,1.0000,4,4,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF] (conf=0.983, sup=0.220)"
14002,2018-07-28 17:14:50,A21,HIGH,1.0000,4,4,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF] (conf=0.983, sup=0.220)"
14013,2018-07-28 17:15:00,A21,HIGH,1.0000,4,4,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF] (conf=0.983, sup=0.220)"
14021,2018-07-28 17:15:10,A21,HIGH,1.0000,4,4,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF] (conf=0.983, sup=0.220)"
14033,2018-07-28 17:15:20,A21,HIGH,1.0000,4,4,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF] (conf=0.983, sup=0.220)"
14034,2018-07-28 17:15:20,A21,HIGH,1.0000,4,4,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF] (conf=0.983, sup=0.220)"
14045,2018-07-28 17:15:30,A21,HIGH,1.0000,4,4,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF] (conf=0.983, sup=0.220)"
14053,2018-07-28 17:15:40,A21,HIGH,1.0000,4,4,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF] (conf=0.983, sup=0.220)"
14065,2018-07-28 17:15:50,A21,HIGH,1.0000,4,4,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF] (conf=0.983, sup=0.220)"
14066,2018-07-28 17:15:50,A21,HIGH,1.0000,4,4,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF] (conf=0.983, sup=0.220)"
14077,2018-07-28 17:16:00,A21,HIGH,1.0000,4,4,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF] (conf=0.983, sup=0.220)"
14085,2018-07-28 17:16:10,A21,HIGH,1.0000,4,4,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF] (conf=0.983, sup=0.220)"
14097,2018-07-28 17:16:20,A21,HIGH,1.0000,4,4,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF] (conf=0.983, sup=0.220)"
14098,2018-07-28 17:16:20,A21,HIGH,1.0000,4,4,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF] (conf=0.983, sup=0.220)"
14109,2018-07-28 17:16:30,A21,HIGH,1.0000,4,4,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF] (conf=0.983, sup=0.220)"
14117,2018-07-28 17:16:40,A21,HIGH,1.0000,3,3,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF] (conf=0.983, sup=0.220)"
14129,2018-07-28 17:16:50,A21,HIGH,1.0000,3,3,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF] (conf=0.983, sup=0.220)"
14130,2018-07-28 17:16:50,A21,HIGH,1.0000,3,3,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF] (conf=0.983, sup=0.220)"
14141,2018-07-28 17:17:00,A21,HIGH,1.0000,3,3,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF] (conf=0.983, sup=0.220)"
14149,2018-07-28 17:17:10,A21,HIGH,1.0000,3,3,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF] (conf=0.983, sup=0.220)"
14161,2018-07-28 17:17:20,A21,HIGH,1.0000,3,3,"[AT_SETPOINT & TEMP_COLD] -> [HEATER_OFF] (conf=0.983, sup=0.220)"
